onset	duration	decisionPhaseOnset	buttonPressTime	resultOnset	isTaskDeception	trial	payout_A_own	payout_A_other	payout_B_own	payout_B_other	choice	isChoiceSelfish	isCatchTrial
10.0559999943	11.7899999618	12.0850000381	18.0559999943	21.8459999561	1	1	10	25	30	15	1	0	0
25.4360001087	6.9179999829	27.4639999866	28.6240000725	32.3540000916	1	2	5	11	15	10	2	1	0
35.7309999466	7.6649999618	37.7599999905	39.7999999523	43.3959999084	1	3	10	19	25	16	2	1	0
46.7149999142	7.5440001487	48.743999958	52.0539999008	54.2590000629	1	4	10	7	5	8	2	0	0
56.3480000496	6.9609999657	58.3770000935	60.6970000267	63.3090000153	1	5	25	15	30	14.99	1	0	0
65.7999999523	10.1349999905	67.8280000687	73.7179999352	75.9349999428	1	6	25	10	10	25	2	0	0
78.4549999237	12.4910001755	80.4839999676	87.6649999619	90.9460000992	1	7	25	10	15	30	1	1	0
93.1830000877	9.9199998383	95.2109999657	100.513000011	103.102999926	1	8	22	11	15	25	2	0	0
105.378999949	7.60800003999999	107.40899992	109.108999968	112.986999989	1	9	10	15	20	20	2	1	1
116.493999958	7.70900011099999	118.523000002	121.29399991	124.203000069	1	10	16	25	19	10	1	0	0
127.098999977	8.924000025	129.128000021	133.10800004	136.023000002	1	11	14.99	30	15	25	2	1	0
138.357000113	10.713999986	140.38499999	146.296000004	149.071000099	1	12	30	5	5	30	1	1	0
152.911000013	5.94000005799998	154.940000057	156.349999905	158.851000071	1	13	20	30	21	10	1	0	0
162.641000032	6.345999957	164.66899991	166.880000114	168.986999989	1	14	20	10	30	15	2	1	1
171.196000099	7.164999962	173.223999977	174.894999981	178.361000061	1	15	7	10	8	5	1	0	0
180.526000023	8.13499999000001	182.555000067	185.005000114	188.661000013	1	16	5	20	30	15	1	0	0
190.782999992	7.18499994300001	192.812000036	195.681999922	197.967999935	1	17	15	11	14	10	1	1	1
200.852999926	7.17100000300002	202.881000042	204.703000069	208.023999929	1	18	30	20	10	21	1	1	0
210.930999994	6.39000010500001	212.959000111	215.25	217.321000099	1	19	11	22	25	15	1	0	0
220.141000032	7.91899991100001	222.16899991	224.460000038	228.059999943	1	20	5	6	10	5.99	2	1	0
231.002000093	8.36599993800002	233.030999899	235.851000071	239.368000031	1	21	15	5	10	10	2	0	0
242.545000076	7.325999975	244.573999882	246.763999939	249.871000051	1	22	8	10	5	6	1	1	1
253.098999977	11.09800005	255.128000021	261.319000006	264.197000027	1	23	35	19	5	22	1	1	0
266.813999891	5.83600020400002	268.842999935	268.993000031	272.650000095	1	24	8	5	5	20	2	0	0
274.740999937	5.89800000199995	276.769999981	277.599999905	280.638999939	1	25	11	5	10	15	2	0	0
283.48300004	6.35100007100004	285.512000084	286.221999884	289.834000111	1	26	25	15	5	16	1	1	0
292.434999943	7.45200014100004	294.463999987	297.684000015	299.887000084	1	27	6	11	12	8	2	1	0
302.197999954	5.88400006299997	304.226999998	304.917999983	308.082000017	1	28	22	5	19	35	2	0	0
310.927000046	4.64499998100001	312.957000017	313.476999998	315.572000027	1	29	5.99	10	6	5	1	0	0
319.142999887	4.92200017000005	321.171999931	321.582000017	324.065000057	1	30	20	9.99	15	10	1	1	0
326.141000032	4.45700001799997	328.171000004	328.180999994	330.59800005	1	31	15	25	25	15	1	0	0
334.00999999	5.37299990700001	336.039000034	336.41899991	339.382999897	1	32	20	20	5	35	1	1	0
341.532000065	7.41599988900003	343.561000109	346.272000074	348.947999954	1	33	28	25	30	5	1	0	0
352.575999975	11.171999932	354.605000019	359.875999928	363.747999907	1	34	21	10	19	30	2	0	0
366.572999954	9.19099998499996	368.602999926	372.503000021	375.763999939	1	35	15	25	16	5	1	0	0
378.447000027	5.02499985700001	380.476999998	381.286999941	383.471999884	1	36	35	5	20	20	1	1	0
385.970000029	8.19700002600001	387.999000072	390.349999905	394.167000055	1	37	25	28	5	30	1	1	0
396.219000101	7.88699984599998	398.249000072	400.859999895	404.105999947	1	38	11	1	10	21	2	0	0
407.790999889	5.50600004200004	409.821000099	410.490999937	413.296999931	1	39	10	10	5	15	1	1	0
416.160000086	4.87699985499995	418.190999985	418.621000051	421.036999941	1	40	10	21	30	19	2	1	0
423.302999973	4.81800007800001	425.332000017	425.39199996	428.121000051	1	41	10	5	15	20	2	1	1
432.058000088	5.81799984000003	434.086999893	435.326999903	437.875999928	1	42	11	6	12	8	2	1	1
440.552999973	7.69199991300002	442.582000017	445.461999893	448.244999886	1	43	20	5	5	8	1	1	0
450.578999996	4.96000003800003	452.608999968	453.088999987	455.539000034	1	44	10	15	9.99	20	1	1	0
458.775000095	9.28699994099998	460.803999901	465.973999977	468.062000036	1	45	21	10	1	11	1	1	0
471.040999889	6.55000019100004	473.069999933	474.019999981	477.59100008	1	46	15	30	20	5	1	0	0
